,Novel Name,Novel Date,Novel Url,Writer Url,Num Submissions,Avg Submission,Min Submission,Min Day,Max Submission,Max Day,Standard Deviation
1718,Pangaea,November 2012,http://nanowrimo.org/participants/ladyofpangaea/novels/pangaea-223970,http://nanowrimo.org/participants/LadyofPangaea/novels,30,600.0,27,28,1351,13,387.205630124
1719,2015 Novel,November 2015,http://nanowrimo.org/participants/kaluvinar/novels/2015-novel-930251,http://nanowrimo.org/participants/kaluvinar/novels,1,900.0,900,1,900,1,0.0
1720,WIP,November 2014,http://nanowrimo.org/participants/kaluvinar/novels/wip-717444,http://nanowrimo.org/participants/kaluvinar/novels,5,694.0,0,1,1601,3,572.769761772
1721,The Resistance,November 2013,http://nanowrimo.org/participants/kaluvinar/novels/the-resistance-390775,http://nanowrimo.org/participants/kaluvinar/novels,10,1280.0,100,4,3522,3,1016.25420048
1722,All the Things I Think I Am,November 2011,http://nanowrimo.org/participants/kaluvinar/novels/all-the-things-i-think-i-am,http://nanowrimo.org/participants/kaluvinar/novels,24,2084.45833333,100,17,6792,30,1541.81459594
1723,The Problem With Devotion/The Magic Butterfly,November 2009,http://nanowrimo.org/participants/kaluvinar/novels/the-problem-with-devotion-the-magic-butterfly,http://nanowrimo.org/participants/kaluvinar/novels,1,0.0,0,1,0,1,0.0
1724,Ladies' Night,November 2015,http://nanowrimo.org/participants/hemp-fandango/novels/ladies-night,http://nanowrimo.org/participants/Hemp-Fandango/novels,28,1980.10714286,1241,11,3174,30,430.532339858
1725,The Last Girl,November 2014,http://nanowrimo.org/participants/hemp-fandango/novels/the-last-girl-602922,http://nanowrimo.org/participants/Hemp-Fandango/novels,27,1956.77777778,1076,21,3697,23,595.643525841
1726,The Spider,November 2013,http://nanowrimo.org/participants/hemp-fandango/novels/the-spider-498207,http://nanowrimo.org/participants/Hemp-Fandango/novels,25,2537.36,777,28,4327,9,874.590778822
1727,Merfilma,November 2015,http://nanowrimo.org/participants/coralie/novels/merfilma,http://nanowrimo.org/participants/Coralie/novels,24,2087.04166667,926,26,5085,28,892.902639297
1728,Night of Son,November 2014,http://nanowrimo.org/participants/coralie/novels/night-of-son,http://nanowrimo.org/participants/Coralie/novels,23,2182.0,664,12,4373,22,934.32202809
1729,What it Takes,November 2013,http://nanowrimo.org/participants/coralie/novels/what-it-takes-383642,http://nanowrimo.org/participants/Coralie/novels,19,2642.21052632,1000,7,5557,6,1467.77850684
1730,Curse the Day,November 2012,http://nanowrimo.org/participants/coralie/novels/curse-the-day,http://nanowrimo.org/participants/Coralie/novels,23,4407.0,1251,13,11063,28,2512.9832263
1731,Corpse De Ballet.,November 2011,http://nanowrimo.org/participants/coralie/novels/corpse-de-ballet,http://nanowrimo.org/participants/Coralie/novels,21,4763.28571429,-3,23,12000,1,2791.00977021
1732,Bionic Eyes,November 2010,http://nanowrimo.org/participants/coralie/novels/bionic-eyes,http://nanowrimo.org/participants/Coralie/novels,1,0.0,0,1,0,1,0.0
1733,Happy Ending,November 2009,http://nanowrimo.org/participants/coralie/novels/happy-ending-384268,http://nanowrimo.org/participants/Coralie/novels,1,0.0,0,1,0,1,0.0
1734,The Cat,November 2008,http://nanowrimo.org/participants/coralie/novels/the-cat-384310,http://nanowrimo.org/participants/Coralie/novels,1,0.0,0,1,0,1,0.0
1735,Untitled,November 2007,http://nanowrimo.org/participants/coralie/novels/novel-573424,http://nanowrimo.org/participants/Coralie/novels,1,0.0,0,1,0,1,0.0
1736,Omni-Guy Rising!: (Blog of a Young Superhero),November 2015,http://nanowrimo.org/participants/cleverboot/novels/omni-guy-rising-blog-of-a-young-superhero,http://nanowrimo.org/participants/cleverboot/novels,3,4200.66666667,0,1,12311,8,5736.10206402
1737,Sing & Finch,November 2013,http://nanowrimo.org/participants/cleverboot/novels/sing-finch,http://nanowrimo.org/participants/cleverboot/novels,8,697.25,38,3,2019,9,633.697630972
1738,Magic Club,November 2012,http://nanowrimo.org/participants/cleverboot/novels/magic-club,http://nanowrimo.org/participants/cleverboot/novels,16,1375.0,155,9,2786,17,654.394089979
1739,Being Vision Boy,November 2011,http://nanowrimo.org/participants/cleverboot/novels/being-vision-boy,http://nanowrimo.org/participants/cleverboot/novels,3,731.666666667,172,3,1717,1,698.880215456
1740,Untitled,November 2010,http://nanowrimo.org/participants/cleverboot/novels/novel-572058,http://nanowrimo.org/participants/cleverboot/novels,1,0.0,0,1,0,1,0.0
1741,Oathbringer,November 2015,http://nanowrimo.org/participants/brandon-sanderson/novels/oathbringer,http://nanowrimo.org/participants/Brandon-Sanderson/novels,22,2274.13636364,0,1,4339,30,883.779965183
1742,Alcatraz Versus the Knights of Crystallia,November 2007,http://nanowrimo.org/participants/brandon-sanderson/novels/alcatraz-versus-the-knights-of-crystallia,http://nanowrimo.org/participants/Brandon-Sanderson/novels,1,0.0,0,1,0,1,0.0
1743,Elantris,November 2005,http://nanowrimo.org/participants/brandon-sanderson/novels/elantris,http://nanowrimo.org/participants/Brandon-Sanderson/novels,1,0.0,0,1,0,1,0.0
1744,Untitled,November 2015,http://nanowrimo.org/participants/artistflop/novels/novel-824895,http://nanowrimo.org/participants/artistflop/novels,11,578.090909091,0,1,1307,5,507.516314927
1745,Untitled,November 2014,http://nanowrimo.org/participants/artistflop/novels/novel-591296,http://nanowrimo.org/participants/artistflop/novels,10,648.7,0,1,1645,11,505.202543541
1746,Untitled,November 2013,http://nanowrimo.org/participants/artistflop/novels/novel-450459,http://nanowrimo.org/participants/artistflop/novels,26,1936.65384615,210,7,6006,11,1497.35895553
1747,Untitled,November 2012,http://nanowrimo.org/participants/artistflop/novels/novel-221760,http://nanowrimo.org/participants/artistflop/novels,24,1386.45833333,65,15,3411,11,983.810278931
1748,Untitled,November 2011,http://nanowrimo.org/participants/artistflop/novels/untitled-novel-100873,http://nanowrimo.org/participants/artistflop/novels,21,2391.0952381,0,1,8493,29,2143.27595061
1749,Eight Miles Up,November 2015,http://nanowrimo.org/participants/applepine/novels/eight-miles-up,http://nanowrimo.org/participants/Applepine/novels,26,1932.0,1669,15,2548,23,240.951798563
1750,"Stop, Fiend!",November 2014,http://nanowrimo.org/participants/applepine/novels/stop-fiend,http://nanowrimo.org/participants/Applepine/novels,21,2391.14285714,750,18,3962,2,832.516454047
1751,Orthros,November 2013,http://nanowrimo.org/participants/applepine/novels/orthros,http://nanowrimo.org/participants/Applepine/novels,24,3785.125,61,25,15337,1,3875.27082185
1752,The Stars Are Falling,November 2012,http://nanowrimo.org/participants/applepine/novels/the-stars-are-falling-181665,http://nanowrimo.org/participants/Applepine/novels,14,3609.71428571,401,20,6156,2,1599.3666795
1753,Expiration Date,November 2011,http://nanowrimo.org/participants/applepine/novels/expiration-date,http://nanowrimo.org/participants/Applepine/novels,13,4198.38461538,72,25,9679,12,1981.18936844
1754,The Monster Keepers,November 2010,http://nanowrimo.org/participants/applepine/novels/the-monster-keepers,http://nanowrimo.org/participants/Applepine/novels,1,0.0,0,1,0,1,0.0
1755,Integrating Technology into Schools,November 2015,http://nanowrimo.org/participants/mrshreffler/novels/integrating-technology-into-schools,http://nanowrimo.org/participants/mrshreffler/novels,2,1971.5,1233,7,2710,1,738.5
1756,I'm Not the Bad Guy - And Neither Are You,November 2014,http://nanowrimo.org/participants/mrshreffler/novels/i-m-not-the-bad-guy-and-neither-are-you,http://nanowrimo.org/participants/mrshreffler/novels,9,910.444444444,147,2,1854,4,686.071604801
1757,Sideways Stories from a Real School,November 2013,http://nanowrimo.org/participants/mrshreffler/novels/sideways-stories-from-a-real-school,http://nanowrimo.org/participants/mrshreffler/novels,30,1676.36666667,114,29,3255,6,736.308607552
1758,Jack Wrimo and the Ori War,November 2012,http://nanowrimo.org/participants/mrshreffler/novels/jack-wrimo-and-the-ori-war,http://nanowrimo.org/participants/mrshreffler/novels,27,1873.96296296,242,20,5028,27,1274.32371262
1759,In The End,November 2011,http://nanowrimo.org/participants/mrshreffler/novels/in-the-end6,http://nanowrimo.org/participants/mrshreffler/novels,29,1767.5862069,0,1,4839,3,892.962929965
1760,The Many Hats I Wear As a Classroom Teacher,November 2015,http://nanowrimo.org/participants/young108west/novels/the-many-hats-i-wear-as-a-classroom-teacher,http://nanowrimo.org/participants/young108west/novels,24,2092.875,1236,21,4000,8,684.988400905
1761,The Investigator Part 2,November 2014,http://nanowrimo.org/participants/young108west/novels/the-investigator-part-2,http://nanowrimo.org/participants/young108west/novels,11,1613.0,830,2,2085,1,349.075662546
1762,The Investigator,November 2013,http://nanowrimo.org/participants/young108west/novels/the-investigator-438705,http://nanowrimo.org/participants/young108west/novels,27,1853.11111111,503,16,4161,22,691.682935998
1763,Tsunami,November 2012,http://nanowrimo.org/participants/young108west/novels/tsunami-264794,http://nanowrimo.org/participants/young108west/novels,21,2391.9047619,0,1,5313,29,1203.38245137
1764,Lost,November 2011,http://nanowrimo.org/participants/young108west/novels/lost12,http://nanowrimo.org/participants/young108west/novels,28,1789.75,422,2,3532,19,683.634385629
1765,WIP,November 2015,http://nanowrimo.org/participants/felinethecatherder/novels/wip-835103,http://nanowrimo.org/participants/FelineTheCatHerder/novels,3,2309.66666667,1519,4,3310,1,746.051979124
1766,The Summer of Love,November 2013,http://nanowrimo.org/participants/felinethecatherder/novels/the-summer-of-love,http://nanowrimo.org/participants/FelineTheCatHerder/novels,28,2015.0,180,25,3664,5,629.341662828
1767,The Russian Hill House,November 2012,http://nanowrimo.org/participants/felinethecatherder/novels/the-russian-hill-house,http://nanowrimo.org/participants/FelineTheCatHerder/novels,29,2227.10344828,502,22,5124,25,1127.80511109
1768,WIP,November 2015,http://nanowrimo.org/participants/e-m-caines/novels/wip-933398,http://nanowrimo.org/participants/E-M-Caines/novels,9,389.0,113,12,1765,1,493.318693476
1769,Will the Real Prince Charming Please Stand Up?,November 2012,http://nanowrimo.org/participants/e-m-caines/novels/will-the-real-prince-charming-please-stand-up,http://nanowrimo.org/participants/E-M-Caines/novels,24,2086.58333333,616,24,3789,1,743.429828378
1770,Unnamed YCP Anthology Story,November 2015,http://nanowrimo.org/participants/caflesch/novels/unnamed-ycp-anthology-story,http://nanowrimo.org/participants/caflesch/novels,3,471.0,0,1,765,2,336.455049004
1771,Offside Pass,November 2014,http://nanowrimo.org/participants/caflesch/novels/offside-pass,http://nanowrimo.org/participants/caflesch/novels,20,537.4,53,7,2036,2,459.334235606
1772,Major Misconduct,November 2013,http://nanowrimo.org/participants/caflesch/novels/major-misconduct,http://nanowrimo.org/participants/caflesch/novels,24,1012.83333333,204,10,2095,2,624.427515587
1773,The Guardians,November 2012,http://nanowrimo.org/participants/caflesch/novels/the-guardians-180344,http://nanowrimo.org/participants/caflesch/novels,5,1250.8,0,1,3448,4,1229.8746928
1774,Castle Beyond the Looking Glass,November 2015,http://nanowrimo.org/participants/foreign_nebula/novels/castle-beyond-the-looking-glass,http://nanowrimo.org/participants/Foreign_Nebula/novels,21,2463.71428571,268,9,8964,29,2624.52025807
1775,Castle in the Looking Glass - Arc 3,November 2014,http://nanowrimo.org/participants/foreign_nebula/novels/castle-in-the-looking-glass-arc-3,http://nanowrimo.org/participants/Foreign_Nebula/novels,24,2132.875,448,4,4644,24,1149.19661476
1776,Beyond the Looking Glass - Arc 2,November 2013,http://nanowrimo.org/participants/foreign_nebula/novels/beyond-the-looking-glass-arc-2,http://nanowrimo.org/participants/Foreign_Nebula/novels,16,3347.25,152,5,9189,29,2437.2755153
1777,Beyond The Looking Glass- Arc 1,November 2012,http://nanowrimo.org/participants/foreign_nebula/novels/beyond-the-looking-glass-arc-1,http://nanowrimo.org/participants/Foreign_Nebula/novels,16,3150.5,709,18,7702,25,1993.34279541
1778,Battle Scars,November 2015,http://nanowrimo.org/participants/wishfollthinking/novels/battle-scars-902187,http://nanowrimo.org/participants/WishfollThinking/novels,18,1988.88888889,367,10,4990,25,1311.08292343
1779,Scribe's Exile,November 2015,http://nanowrimo.org/participants/tiriniel/novels/scribe-s-exile,http://nanowrimo.org/participants/Tiriniel/novels,30,1714.83333333,32,19,7329,28,1765.92163064
1780,Outcast of Asgard,November 2014,http://nanowrimo.org/participants/tiriniel/novels/outcast-of-asgard,http://nanowrimo.org/participants/Tiriniel/novels,25,2005.4,112,14,7221,30,1326.70816686
1781,Curiosity Made the Cat,November 2013,http://nanowrimo.org/participants/tiriniel/novels/curiosity-made-the-cat,http://nanowrimo.org/participants/Tiriniel/novels,22,2282.27272727,524,10,8672,30,1799.1640529
1782,To Kill A Fallen Angel,November 2011,http://nanowrimo.org/participants/tiriniel/novels/to-kill-a-fallen-angel,http://nanowrimo.org/participants/Tiriniel/novels,1,351.0,351,1,351,1,0.0
1783,A Woman Scorned (working title),November 2015,http://nanowrimo.org/participants/theladyafterwards/novels/a-woman-scorned-working-title,http://nanowrimo.org/participants/theladyafterwards/novels,1,0.0,0,1,0,1,0.0
1784,Fire Of The Gods (working title),November 2012,http://nanowrimo.org/participants/theladyafterwards/novels/fire-of-the-gods-working-title,http://nanowrimo.org/participants/theladyafterwards/novels,14,2143.5,0,1,6459,25,1710.42608518
1785,Rib Bones (working title),November 2011,http://nanowrimo.org/participants/theladyafterwards/novels/rib-bones-working-title,http://nanowrimo.org/participants/theladyafterwards/novels,2,638.5,0,1,1277,7,638.5
1786,ECHO,November 2015,http://nanowrimo.org/participants/shadow-of-malice/novels/echo-982764,http://nanowrimo.org/participants/Shadow-of-Malice/novels,4,0.0,-3684,4,1848,2,2196.31145332
1787,Hybrid,November 2014,http://nanowrimo.org/participants/shadow-of-malice/novels/hybrid-674370,http://nanowrimo.org/participants/Shadow-of-Malice/novels,3,3223.33333333,1732,1,5986,12,1955.56391412
1788,Hide and Seek,November 2013,http://nanowrimo.org/participants/shadow-of-malice/novels/hide-and-seek-448776,http://nanowrimo.org/participants/Shadow-of-Malice/novels,5,1484.6,601,5,1994,3,476.667011655
1789,World Rovine,November 2015,http://nanowrimo.org/participants/rovine/novels/world-rovine,http://nanowrimo.org/participants/Rovine/novels,1,0.0,0,1,0,1,0.0
1790,Lachrymal Nights,November 2014,http://nanowrimo.org/participants/rovine/novels/lachrymal-nights,http://nanowrimo.org/participants/Rovine/novels,25,2000.96,0,1,6369,17,1523.44395315
1791,The Vagrant Stigma Chronicles I: Lumberjack Planet,November 2015,http://nanowrimo.org/participants/marchmagnolia/novels/the-vagrant-stigma-chronicles-i-lumberjack-planet,http://nanowrimo.org/participants/MarchMagnolia/novels,3,952.0,0,1,1930,5,788.133660407
1792,Lumberjack Planet,November 2014,http://nanowrimo.org/participants/marchmagnolia/novels/lumberjack-planet,http://nanowrimo.org/participants/MarchMagnolia/novels,6,1329.0,130,5,2782,1,779.13178175
1793,The Descent into Fairground,November 2013,http://nanowrimo.org/participants/marchmagnolia/novels/the-descent-into-fairground,http://nanowrimo.org/participants/MarchMagnolia/novels,13,1031.69230769,0,1,2138,9,666.050285075
1794,The Writing Wrap-Up,November 2015,http://nanowrimo.org/participants/lauren-e-mitchell/novels/the-writing-wrap-up,http://nanowrimo.org/participants/lauren-e-mitchell/novels,30,1786.13333333,232,14,5060,1,975.122376366
1795,The Saints' March,November 2014,http://nanowrimo.org/participants/lauren-e-mitchell/novels/the-saints-march,http://nanowrimo.org/participants/lauren-e-mitchell/novels,29,1038.82758621,28,3,2447,13,698.920599751
1796,The Vector Recalibration,November 2013,http://nanowrimo.org/participants/lauren-e-mitchell/novels/the-vector-recalibration,http://nanowrimo.org/participants/lauren-e-mitchell/novels,28,1857.67857143,117,28,4987,19,1231.9022762
1797,The Transition Equilibrium,November 2012,http://nanowrimo.org/participants/lauren-e-mitchell/novels/the-transition-equilibrium,http://nanowrimo.org/participants/lauren-e-mitchell/novels,30,2914.93333333,243,30,6801,10,1477.19414055
1798,The Pythagorean Paradigm,November 2011,http://nanowrimo.org/participants/lauren-e-mitchell/novels/the-pythagorean-paradigm,http://nanowrimo.org/participants/lauren-e-mitchell/novels,28,1803.75,618,16,5698,27,1233.89009192
1799,The Flutterby Effect,November 2010,http://nanowrimo.org/participants/lauren-e-mitchell/novels/the-flutterby-effect,http://nanowrimo.org/participants/lauren-e-mitchell/novels,1,0.0,0,1,0,1,0.0
1800,The Luddite Clause,November 2009,http://nanowrimo.org/participants/lauren-e-mitchell/novels/the-luddite-clause,http://nanowrimo.org/participants/lauren-e-mitchell/novels,1,0.0,0,1,0,1,0.0
1801,The Demon's Daughter,November 2008,http://nanowrimo.org/participants/lauren-e-mitchell/novels/the-demon-s-daughter,http://nanowrimo.org/participants/lauren-e-mitchell/novels,1,0.0,0,1,0,1,0.0
