"Fact Sheet","index","url"
"Birthday: October 25 Location: Los Angeles, CA Hobbies: Acting, Karaoke, Mythology, Names, Reading, Shakespeare, Theatre Favorite noveling music: Natalie Imbruglia Website: http://www.angelasauer.com Occupation: Actor Favorite books or authors: Bridget Jones' Diary, Bridget Jones The Edge of Reason, The City & The City, Harry Potter, Invitation to the Game, The Lovely Bones, The Poisonwood Bible, Ready Player One, Sloppy Firsts, Sophie's World, Tomorrow When the War Began","4025","http://nanowrimo.org/participants/Aiea"
"Fact Sheet","4026","http://nanowrimo.org/participants/Angel-Gail-Rose"
"Location: Georgia-USA Hobbies: Reading, writing, and photography. Favorite noveling music: Anything really. Website: http://www.AngelGailRose.com Favorite books or authors: Adriana Lamboy, Kelly Irvin, Susan Lohrer, Peg Brantley, Jennifer St. Giles, Sherrilyn Kenyon, Linda Windsor, Karen Kingsbury, Patricia Briggs, Cassandra Clare, Stephanie Meyer.","4027","http://nanowrimo.org/participants/Angel-Gail-Rose"
"Fact Sheet","4028","http://nanowrimo.org/participants/Aubrette"
"Location: Chicago Hobbies: baking bread, making obnoxiously loud hiccups, snarfling health food, biking, guzzling beer or whisky Favorite noveling music: I am learning to write in silence. Website: Occupation: I work for a nonprofit and recently have been mistreating myself by over-working Favorite books or authors: The Sparrow/Children of God; Bend Sinister; Their Eyes Were Watching God; Jonathan Strange & Mr. Norrell; The Last Unicorn; Things Fall Apart; The Bluest Eye; The Brother's Karamazov","4029","http://nanowrimo.org/participants/Aubrette"
"Fact Sheet","4030","http://nanowrimo.org/participants/Blackie_DuQuesne"
"Location: Midwest Hobbies: art, poetry, singing, blogging, travel Favorite noveling music: jazz, especially Miles Davis and John Coltrane Website: Occupation: teacher Favorite books or authors: H.G. Wells, Jules Verne, E.E. ""Doc"" Smith, Cornell Woolrich, Kenneth Fearing, James M. Cain, Dorothy L. Sayers","4031","http://nanowrimo.org/participants/Blackie_DuQuesne"
"Fact Sheet","4032","http://nanowrimo.org/participants/bouncycheese"
"Age: 20 Location: Canada Hobbies: reading, writing, fangirling, guitar-playing, video-editing Favorite noveling music: AJ Rafael, American Authors, Birdy Website: http://daphnereads.tumblr.com Occupation: college student, aspiring writer Favorite books or authors: John Green, Veronica Roth, Rainbow Rowell","4033","http://nanowrimo.org/participants/bouncycheese"
"Fact Sheet","4034","http://nanowrimo.org/participants/CairennRhys"
"Hobbies: Painting, photography Favorite noveling music: Smooth Jazz, Classic Rock Website: http://thespiritedquill.com/ Occupation: Spiritual Author, Poet, Essayist, Freelance Writer Favorite books or authors: Emerson, Hemingway, King, Gibran, Coehlo","4035","http://nanowrimo.org/participants/CairennRhys"
"Fact Sheet","4036","http://nanowrimo.org/participants/CasaubonHermeticum"
"Location: Chicago, IL Hobbies: Writing (I guess this one was pretty obvious), diving, swimming, hiking, cooking, classy drinking, action, adventure, weaboo/nerd junk. Favorite noveling music: Mostly classical/soundtracks. Sometimes other stuff gets me in a weird transcendental place and I attempt to compose a screenplay of Gravity's Rainbow set entirely to King Crimson that doesn't actually resemble anything sense-making. Maybe it's better if I never publish... Website: Occupation: Data Panda, (Incompetent) Code Monkey, Ideas Guy Favorite books or authors: Umberto Eco, William Faulkner, Jorge Luis Borges, Hilary Mantel, Thomas Carlyle, Phillip K. Dick, Cormac McCarthy, Thomas Pynchon, Herman Melville, Yukito Kishiro, Allen Ginsberg, Takayuki Yamaguchi, Alexandre Dumas, Hirohiko Araki, Virginia Woolf","4037","http://nanowrimo.org/participants/CasaubonHermeticum"
"Fact Sheet","4038","http://nanowrimo.org/participants/chiheatherlove"
"Location: Chicago, IL Hobbies: Live Music, Reading, Writing, Theater, Movies, TV, Friends, Board Games Favorite noveling music: Pixies, Foo Fighters, Rufus Wainwright, Old 97s, The Avett Brothers Website: http://www.readingintrees.blogspot.com/ Occupation: Unemployed Legal Project Manager *sigh* Favorite books or authors: Diana Gabaldon, John Irving, Mary Stewart, David Sedaris, Brandon Sanderson, George RR Martin, too many to name","4039","http://nanowrimo.org/participants/chiheatherlove"
"Fact Sheet","4040","http://nanowrimo.org/participants/Constance-Snythl"
"Location: Chicago Hobbies: writting, reading, knitting Website: Occupation: Teacher Favorite books or authors: Harry Potter, Twilight, Little Women, Orson Scott Card, J.K. Rowling, J.R.R Tolkien, Lucy Maud Montgomery, Meg Cabot, Louisa May Alcott","4041","http://nanowrimo.org/participants/Constance-Snythl"
"Fact Sheet","4042","http://nanowrimo.org/participants/CrimsonBlood"
"Location: Chicago, Illinois Hobbies: Video games, writing, reading Favorite noveling music: Cafe noise Website:","4043","http://nanowrimo.org/participants/CrimsonBlood"
"Fact Sheet","4044","http://nanowrimo.org/participants/crusanton"
"Location: Chicago Website:","4045","http://nanowrimo.org/participants/crusanton"
"Fact Sheet","4046","http://nanowrimo.org/participants/cwood779"
"Location: Glendale Heights, IL Hobbies: Guitar, Piano, Golf, Book Collecting (1st/1st's), Fantasy Football Favorite noveling music: Muse Website: Occupation: Not the one I want to be in. Favorite books or authors: GRRM, Neil Gaiman, Patrick Rothfuss, Guy Gavriel Kay, Robert Jordan, Stephen King, Ernest Cline","4047","http://nanowrimo.org/participants/cwood779"
"Fact Sheet","4048","http://nanowrimo.org/participants/danfinnen"
"Location: Chicago Website: http://danfinnen.com Favorite books or authors: Stephen King, Cormac McCarthy, Neil Gaiman, Ronald Dahl, Terry Pratchett...","4049","http://nanowrimo.org/participants/danfinnen"
"Fact Sheet","4050","http://nanowrimo.org/participants/dark_phoenix"
"Primary Role: Municipal Liaison Location: Brantford, Ontario Hobbies: ancient history, dead languages, freelance writing, sci-fi tv shows, world dance, gaming, adding new pets to the family :D Website: http://www.boughanfire.com Favorite books or authors: Patrick Rothfuss, Rick Riordan, James Dashner, David Eddings, Brandon Sanderson, Stephen Lawhead, Sarah Zettel, Kristin Higgins, Holly Lisle, Karen Marie Moning, Sir Arthur Conan Doyle, Euripides","4051","http://nanowrimo.org/participants/dark_phoenix"
"Fact Sheet","4052","http://nanowrimo.org/participants/displacedbeatnik"
"Location: College Park, MD Hobbies: Travel, movies (especially documentaries), photography, politics, sociology, soccer Favorite noveling music: Mashups, Covers, Brit Rock, Singer/Songwriters Website: http://twitter.com/michaelg0428 Occupation: Marketing Favorite books or authors: George Orwell, Henry Miller, Bill Bryson, Nick Hornby, Milan Kundera, Kurt Vonnegut, Dan Brown, Douglas Adams","4053","http://nanowrimo.org/participants/displacedbeatnik"
"Fact Sheet","4054","http://nanowrimo.org/participants/eauderose"
"Location: Chicago, IL Website: http://www.veloursviolet.tumblr.com","4055","http://nanowrimo.org/participants/eauderose"
"Fact Sheet","4056","http://nanowrimo.org/participants/Ellis422112"
"Location: Chicago Favorite noveling music: Cinemix and movie scores Website: Occupation: Web editor Favorite books or authors: Neil Gaiman, Neal Stephenson, A.S. Byatt, Jane Austen","4057","http://nanowrimo.org/participants/Ellis422112"
"Fact Sheet","4058","http://nanowrimo.org/participants/expatrie"
"Location: Richfield, MN Hobbies: photography, art, engineering, literature, TV, movies, MUSIC(Rock), French, Italian, German, Russian, Chess Favorite noveling music: Rock. My CD changer died maybe 2010 summer, so no more five CD sets. Website: http://www.wattpad.com/story/9722929-burnout-blackout-nanowrimo13 Occupation: Civil (Structural) Engineer Favorite books or authors: Passion Play, The Talisman, L'Etranger, Watership Down, Tales from Watership Down, Le th&egrave; au harem d'Archi Ahmed, The Forever War, The Obsidian Oracle, Slaughterhouse Five, Cat's Cradle, Consilience, Hocus Pocus, The Stand, Kurt Vonnegut (miss you!), Stephen King, Sean Stewart, Camus, Joe Haldeman, Jim Butcher, Walter Mosley","4059","http://nanowrimo.org/participants/expatrie"
"Fact Sheet","4060","http://nanowrimo.org/participants/fletchbohne"
"Age: 26 Location: Chicago Hobbies: Ukulele, bicycling Favorite noveling music: none yet Website:","4061","http://nanowrimo.org/participants/fletchbohne"
"Fact Sheet","4062","http://nanowrimo.org/participants/iamthemoonstar"
"Age: 18 Location: The Stratosphere Hobbies: Knitting, Watching Movies, Hanging out with my friends, Drinking lots and lots of tea Favorite noveling music: Anything epic, Two Steps from Hell, Metallica, Blind Guardian, Fall Out Boy, My Chemical Romance Website: http://www.jollytimetraveler.tumblr.com Occupation: Broke college student Favorite books or authors: JRR Tolkien, JK Rowling, Robert Jordan","4063","http://nanowrimo.org/participants/iamthemoonstar"
"Fact Sheet","4064","http://nanowrimo.org/participants/I_Think_Im_2D"
"Location: Chicago, Il Favorite noveling music: For this story The Sword Website: Favorite books or authors: Nineteen Eighty-Four, Neverwhere, Neuromancer, The Chronicles of Amber, Neil Gaiman, William Gibson, Roger Zelazny","4065","http://nanowrimo.org/participants/I_Think_Im_2D"
"Fact Sheet","4066","http://nanowrimo.org/participants/jedishan"
"Age: 33 Birthday: November 8 Location: Chicago, IL Hobbies: AOL chat-based rpgs, reading, writing, Sims2, sewing Favorite noveling music: Movie scores Website: Occupation: Retail ( =P ) Favorite books or authors: J.K. Rowling, Timothy Zahn, Eoin Colfer, Shakespeare, Robert Cormier","4067","http://nanowrimo.org/participants/jedishan"
"Fact Sheet","4068","http://nanowrimo.org/participants/JenBoylen"
"Age: 22 Location: Chicago, IL Hobbies: Going to shows, drinking coffee, taking photos and writing Favorite noveling music: Any of the coffee shop playlists on Spotify Website: http://www.jenslense.com Occupation: Marketing & Events Coordinator Favorite books or authors: Robyn Schneider, Sarah Dessen, Cassandra Clare, John Green, Zoe Sugg","4069","http://nanowrimo.org/participants/JenBoylen"
"Fact Sheet","4070","http://nanowrimo.org/participants/Joe_Stallone"
"","4071","http://nanowrimo.org/participants/Joe_Stallone"
"Fact Sheet","4072","http://nanowrimo.org/participants/jim-markus"
"Location: Chicago, IL Hobbies: co-host of NaNoWriPod Favorite noveling music: Kreng, Ólafur Arnalds Website: http://www.moreknown.com Occupation: Writer","4073","http://nanowrimo.org/participants/jim-markus"
"Fact Sheet","4074","http://nanowrimo.org/participants/JLynneMoore"
"Age: 31 Location: Chicago, IL Hobbies: Writing, reading, traveling, dreaming... Favorite noveling music: Jazz Website: http://www.itsinthejourney.com Occupation: Reading Interventionist Favorite books or authors: Sherman Alexie","4075","http://nanowrimo.org/participants/JLynneMoore"
"Fact Sheet","4076","http://nanowrimo.org/participants/johnveritas"
"Location: Chicago, IL Hobbies: Reading, Music, Techie stuff and general geekery, Hanging out with friends, Sharing a good conversation with friends and/or strangers. Favorite noveling music: Blade Runner Blues - Vangelis, Kreng, God Is An Astronaut, Keren Ann (or similar music in languages I do not understand.) , A Winged Victory for the Sullen, Wolf Eyes, or coffee house/natural city sounds Website: http://www.MyKindOfRun.com Favorite books or authors: Johnathan Strange & Mr. Norrell, Lillith, American Gods, Cat's Cradle, Myst Series, The Name of the Wind Series, Dresden Files, House of Leaves, Philip K Dick, On The Road...the list goes on..., Neil Gaiman, Jack Kerouac, Jim Butcher, Neal Stephenson, H.P. Lovecraft, Kurt Vonnegut, Chuck Palahniuk, and more :)","4077","http://nanowrimo.org/participants/johnveritas"
"Fact Sheet","4078","http://nanowrimo.org/participants/JuliannaUnderhill"
"Birthday: March 1 Location: Chicago, IL Hobbies: Reading, crochet, BBC television Favorite noveling music: Marilyn Manson Website: Occupation: Teacher Favorite books or authors: Right now, I'm ENTRANCED with Patrick Rothfuss' Name of the Wind","4079","http://nanowrimo.org/participants/JuliannaUnderhill"
"Fact Sheet","4080","http://nanowrimo.org/participants/k-d-atkins"
"Location: Western suburbs of Chicago Hobbies: Cooking, spending time with my family, listening to live music, country line dancing Favorite noveling music: quiet Website: Occupation: Veterinarian Favorite books or authors: Too many","4081","http://nanowrimo.org/participants/k-d-atkins"
"Fact Sheet","4082","http://nanowrimo.org/participants/KellyDuff"
"Location: Elmhurst IL Hobbies: Writing (no, really?), music, movies, art and reading Favorite noveling music: So many playlists I've created on my own, but if I were to recommend one Pandora's Broken Bells playlist Website: http://KellyDuffWrites.com Occupation: Writer (own it!)...Day job Executive Admin at Allstate Insurance Favorite books or authors: Sandra Brown, Julie James and many, many others","4083","http://nanowrimo.org/participants/KellyDuff"
"Fact Sheet","4084","http://nanowrimo.org/participants/lassarina"
"Location: Chicago Hobbies: Video games, tabletop roleplaying, reading, sewing, cooking, history, religion, Final Fantasy Favorite noveling music: Anything! Most often video game soundtracks, though. Website: http://lassarina.dreamwidth.org Occupation: Keyboard-Wielding IT Monkey Favorite books or authors: Melanie Rawn, Jacqueline Carey, Scott Lynch, Anne Bishop, Neil Gaiman, Kristin Cashore","4085","http://nanowrimo.org/participants/lassarina"
"Fact Sheet","4086","http://nanowrimo.org/participants/ladychris"
"Age: 26 Location: Illinois Hobbies: Crocheting, drawing, writing, reading Favorite noveling music: Disney stuff, brian mcknight, rock, michael jackson Website: http://artistblakkatt-worksofart.blogspot.com/ Occupation: Personal Support Worker Favorite books or authors: J.K. Rowling, Nora Roberts, Suzanne Collins","4087","http://nanowrimo.org/participants/ladychris"
"Fact Sheet","4088","http://nanowrimo.org/participants/LaVieDansante"
"Location: Chicago, IL Hobbies: SCUBA diving, being a vegan superhero, Pinterest (is that a hobby??), creating sweet mix tapes, reading and writing and 'rithmetic... Favorite noveling music: Movie Scores (especially those by John Williams), french jazzy house music Website: Sponsorship URL: http://www.classy.org/megwrites Occupation: Writer (Grant Writer by day/Novelist by night... and the weekends) Favorite books or authors: A Moveable Feast, She's Come Undone, Love in the Time of Cholera, The Great Gatsby, Fitzgerald, Hemingway, Marquez, and my modern day hero, Wally Lamb","4089","http://nanowrimo.org/participants/LaVieDansante"
"Fact Sheet","4090","http://nanowrimo.org/participants/Lofweir"
"Age: 41 Location: Evanston Hobbies: Fly Fishing, Model Kit Building, Movies Favorite noveling music: Holst Website: http://packratnest.wordpress.com Occupation: Computer Nerd Favorite books or authors: Pillars of the Earth, The Kite Runner, Dune, James Rollins, Frank Herbert, George R.R. Martin, The Book Thief","4091","http://nanowrimo.org/participants/Lofweir"
