"Novel Name.href","Novel Name.text","Novel Date","index","url"
"http://nanowrimo.org/participants/theinfernumflame/novels/miracle-man1","Miracle Man","November 2011","1176","http://nanowrimo.org/participants/theinfernumflame/novels"
"http://nanowrimo.org/participants/theinfernumflame/novels/the-eye-of-the-dreamer","The Eye of the Dreamer","November 2010","1177","http://nanowrimo.org/participants/theinfernumflame/novels"
"http://nanowrimo.org/participants/theinfernumflame/novels/the-conjured-world","The Conjured World","November 2009","1178","http://nanowrimo.org/participants/theinfernumflame/novels"
"http://nanowrimo.org/participants/theinfernumflame/novels/through-the-fire-book-2","Through the Fire (Book 2)","November 2008","1179","http://nanowrimo.org/participants/theinfernumflame/novels"
"http://nanowrimo.org/participants/theinfernumflame/novels/albatross-794668","Albatross","November 2007","1180","http://nanowrimo.org/participants/theinfernumflame/novels"
"http://nanowrimo.org/participants/theinfernumflame/novels/through-the-fire-794666","Through the Fire","November 2006","1181","http://nanowrimo.org/participants/theinfernumflame/novels"
"http://nanowrimo.org/participants/theinfernumflame/novels/submersed","Submersed","November 2004","1182","http://nanowrimo.org/participants/theinfernumflame/novels"
"http://nanowrimo.org/participants/slrphebos/novels/running-out-of-time-819508","Running out of time","November 2015","1183","http://nanowrimo.org/participants/slrphebos/novels"
"http://nanowrimo.org/participants/slrphebos/novels/feint-light-in-the-darkness","Feint Light in the Darkness","November 2014","1184","http://nanowrimo.org/participants/slrphebos/novels"
"http://nanowrimo.org/participants/slrphebos/novels/in-the-past-lies-the-future","In the Past Lies the Future","November 2013","1185","http://nanowrimo.org/participants/slrphebos/novels"
"http://nanowrimo.org/participants/slrphebos/novels/running-from-darkness","Running From Darkness","November 2012","1186","http://nanowrimo.org/participants/slrphebos/novels"
"http://nanowrimo.org/participants/slrphebos/novels/healing-darkness","Healing Darkness","November 2011","1187","http://nanowrimo.org/participants/slrphebos/novels"
"http://nanowrimo.org/participants/slrphebos/novels/ancient-darkness","Ancient Darkness","November 2010","1188","http://nanowrimo.org/participants/slrphebos/novels"
"http://nanowrimo.org/participants/slrphebos/novels/darkness-welcome","Darkness' Welcome","November 2009","1189","http://nanowrimo.org/participants/slrphebos/novels"
"http://nanowrimo.org/participants/slrphebos/novels/darkness-light","Darkness' Light","November 2008","1190","http://nanowrimo.org/participants/slrphebos/novels"
"http://nanowrimo.org/participants/slrphebos/novels/darkness-welcome-651281","Darkness' Welcome","November 2007","1191","http://nanowrimo.org/participants/slrphebos/novels"
"http://nanowrimo.org/participants/ohwriting/novels/saudadi-the-witch-of-la-ruite-sleeping-ghosts","Saudadi: The Witch of La Ruite: Sleeping Ghosts","November 2015","1192","http://nanowrimo.org/participants/Ohwriting/novels"
"http://nanowrimo.org/participants/lofweir/novels/nobody-jane","Nobody Jane","November 2015","1193","http://nanowrimo.org/participants/Lofweir/novels"
"http://nanowrimo.org/participants/lofweir/novels/the-bridge-to-forever","The Bridge to Forever","November 2014","1194","http://nanowrimo.org/participants/Lofweir/novels"
"http://nanowrimo.org/participants/lofweir/novels/sunshine-at-the-end-of-the-world","Sunshine at the End of the World","November 2013","1195","http://nanowrimo.org/participants/Lofweir/novels"
"http://nanowrimo.org/participants/lofweir/novels/the-scarab-tomb","The Scarab Tomb","November 2012","1196","http://nanowrimo.org/participants/Lofweir/novels"
"http://nanowrimo.org/participants/lofweir/novels/the-gilgamesh-prophecy","The Gilgamesh Prophecy","November 2011","1197","http://nanowrimo.org/participants/Lofweir/novels"
"http://nanowrimo.org/participants/lofweir/novels/the-devil-s-bible","The Devil's Bible","November 2010","1198","http://nanowrimo.org/participants/Lofweir/novels"
"http://nanowrimo.org/participants/lofweir/novels/the-skinless-man","The Skinless Man","November 2009","1199","http://nanowrimo.org/participants/Lofweir/novels"
"http://nanowrimo.org/participants/lady-quetzalcoatl/novels/the-honeymoon-953605","The Honeymoon","November 2015","1200","http://nanowrimo.org/participants/Lady-Quetzalcoatl/novels"
"http://nanowrimo.org/participants/lady-quetzalcoatl/novels/legacy-ascendancy","Legacy/Ascendancy","November 2014","1201","http://nanowrimo.org/participants/Lady-Quetzalcoatl/novels"
"http://nanowrimo.org/participants/lady-quetzalcoatl/novels/breathless-423275","Breathless","November 2013","1202","http://nanowrimo.org/participants/Lady-Quetzalcoatl/novels"
"http://nanowrimo.org/participants/lady-quetzalcoatl/novels/ascendency-253930","Ascendency","November 2012","1203","http://nanowrimo.org/participants/Lady-Quetzalcoatl/novels"
"http://nanowrimo.org/participants/lady-quetzalcoatl/novels/to-janie-with-love-from-jane","To Janie With Love From Jane","November 2011","1204","http://nanowrimo.org/participants/Lady-Quetzalcoatl/novels"
"http://nanowrimo.org/participants/expatrie/novels/stronghold-stranglehold-or-dead-ends","Stronghold Stranglehold (or.... Dead Ends)","November 2015","1205","http://nanowrimo.org/participants/expatrie/novels"
"http://nanowrimo.org/participants/expatrie/novels/crossroads-596755","Crossroads","November 2014","1206","http://nanowrimo.org/participants/expatrie/novels"
"http://nanowrimo.org/participants/expatrie/novels/burnout-blackout","Burnout Blackout","November 2013","1207","http://nanowrimo.org/participants/expatrie/novels"
"http://nanowrimo.org/participants/expatrie/novels/burnout-321857","Burnout","November 2012","1208","http://nanowrimo.org/participants/expatrie/novels"
"http://nanowrimo.org/participants/expatrie/novels/missing","Missing","November 2011","1209","http://nanowrimo.org/participants/expatrie/novels"
"http://nanowrimo.org/participants/expatrie/novels/apocalypse-baby","Apocalypse Baby","November 2010","1210","http://nanowrimo.org/participants/expatrie/novels"
"http://nanowrimo.org/participants/expatrie/novels/the-wind-and-the-mountain","The Wind and The Mountain","November 2009","1211","http://nanowrimo.org/participants/expatrie/novels"
"http://nanowrimo.org/participants/expatrie/novels/abracadabra","Abracadabra","November 2008","1212","http://nanowrimo.org/participants/expatrie/novels"
"http://nanowrimo.org/participants/expatrie/novels/fever-596748","Fever","November 2007","1213","http://nanowrimo.org/participants/expatrie/novels"
"http://nanowrimo.org/participants/dead_end_moon_angel/novels/painted-realms","Painted Realms","November 2015","1214","http://nanowrimo.org/participants/dead_end_moon_angel/novels"
"http://nanowrimo.org/participants/dead_end_moon_angel/novels/ophelia-and-rosaline","Ophelia and Rosaline","November 2014","1215","http://nanowrimo.org/participants/dead_end_moon_angel/novels"
"http://nanowrimo.org/participants/dead_end_moon_angel/novels/dual-400395","Dual","November 2013","1216","http://nanowrimo.org/participants/dead_end_moon_angel/novels"
"http://nanowrimo.org/participants/dead_end_moon_angel/novels/from-without-tenatively-titled","From Without (tenatively titled)","November 2012","1217","http://nanowrimo.org/participants/dead_end_moon_angel/novels"
"http://nanowrimo.org/participants/dead_end_moon_angel/novels/undivided","Undivided","November 2011","1218","http://nanowrimo.org/participants/dead_end_moon_angel/novels"
"http://nanowrimo.org/participants/dead_end_moon_angel/novels/there-was-no-thief","There Was No Thief","November 2009","1219","http://nanowrimo.org/participants/dead_end_moon_angel/novels"
"http://nanowrimo.org/participants/dead_end_moon_angel/novels/guardian-girl","Guardian Girl","November 2008","1220","http://nanowrimo.org/participants/dead_end_moon_angel/novels"
"http://nanowrimo.org/participants/dead_end_moon_angel/novels/secrets-of-a-hospital-intern","Secrets of a Hospital Intern","November 2007","1221","http://nanowrimo.org/participants/dead_end_moon_angel/novels"
"http://nanowrimo.org/participants/callalily05/novels/pinl-part-2","PinL Part 2!","November 2015","1222","http://nanowrimo.org/participants/callalily05/novels"
"http://nanowrimo.org/participants/callalily05/novels/possession-in-moonlight","Possession in Moonlight","November 2014","1223","http://nanowrimo.org/participants/callalily05/novels"
"http://nanowrimo.org/participants/callalily05/novels/thank-me-later","Thank Me Later","November 2013","1224","http://nanowrimo.org/participants/callalily05/novels"
"http://nanowrimo.org/participants/callalily05/novels/she-s-cut-off","She's Cut Off!","November 2012","1225","http://nanowrimo.org/participants/callalily05/novels"
"http://nanowrimo.org/participants/callalily05/novels/secrets5","Secrets","November 2011","1226","http://nanowrimo.org/participants/callalily05/novels"
"http://nanowrimo.org/participants/callalily05/novels/possession-in-lace","Possession in Lace","November 2010","1227","http://nanowrimo.org/participants/callalily05/novels"
"http://nanowrimo.org/participants/callalily05/novels/new-day-462655","New Day","November 2009","1228","http://nanowrimo.org/participants/callalily05/novels"
"http://nanowrimo.org/participants/abitofanalliterate/novels/a-bit-of-an-alliterate","A Bit of An Alliterate","November 2015","1229","http://nanowrimo.org/participants/ABitofAnAlliterate/novels"
"http://nanowrimo.org/participants/abitofanalliterate/novels/a-life-alliterated","A Life Alliterated","November 2014","1230","http://nanowrimo.org/participants/ABitofAnAlliterate/novels"
"http://nanowrimo.org/participants/aiea/novels/men-i-shouldn-t-have-dated-other-mortifying-truths","Men I Shouldn't Have Dated (& Other Mortifying Truths)","November 2015","1231","http://nanowrimo.org/participants/Aiea/novels"
"http://nanowrimo.org/participants/aiea/novels/whoopsidaisies","Whoopsidaisies","November 2014","1232","http://nanowrimo.org/participants/Aiea/novels"
"http://nanowrimo.org/participants/aiea/novels/super-star-a-blog-of-heroics-show-business","Super-Star: A Blog of Heroics & Show Business","November 2012","1233","http://nanowrimo.org/participants/Aiea/novels"
"http://nanowrimo.org/participants/aiea/novels/the-story-of-xan","The Story of Xan","November 2007","1234","http://nanowrimo.org/participants/Aiea/novels"
"http://nanowrimo.org/participants/angel-gail-rose/novels/hero-s-nightfall","Hero's Nightfall","November 2015","1235","http://nanowrimo.org/participants/Angel-Gail-Rose/novels"
"http://nanowrimo.org/participants/angel-gail-rose/novels/after-the-coffin","After the Coffin","November 2014","1236","http://nanowrimo.org/participants/Angel-Gail-Rose/novels"
"http://nanowrimo.org/participants/angel-gail-rose/novels/the-wolves-of-montana","The Wolves Of Montana","November 2013","1237","http://nanowrimo.org/participants/Angel-Gail-Rose/novels"
"http://nanowrimo.org/participants/aubrette/novels/space-novel-939179","Space novel","November 2015","1238","http://nanowrimo.org/participants/Aubrette/novels"
"http://nanowrimo.org/participants/aubrette/novels/dream-lover-704161","Dream lover","November 2014","1239","http://nanowrimo.org/participants/Aubrette/novels"
"http://nanowrimo.org/participants/aubrette/novels/sexy-apocalypse","Sexy Apocalypse","November 2013","1240","http://nanowrimo.org/participants/Aubrette/novels"
"http://nanowrimo.org/participants/aubrette/novels/something-szczepanczyk","Something Szczepanczyk","November 2012","1241","http://nanowrimo.org/participants/Aubrette/novels"
"http://nanowrimo.org/participants/aubrette/novels/running-with-wolves-26256","Running with Wolves","November 2011","1242","http://nanowrimo.org/participants/Aubrette/novels"
"http://nanowrimo.org/participants/blackie_duquesne/novels/two-reels-to-murder","Two Reels to Murder","November 2015","1243","http://nanowrimo.org/participants/Blackie_DuQuesne/novels"
"http://nanowrimo.org/participants/blackie_duquesne/novels/hunter-in-a-cage","Hunter in a Cage","November 2014","1244","http://nanowrimo.org/participants/Blackie_DuQuesne/novels"
"http://nanowrimo.org/participants/bouncycheese/novels/crazy-clouds","Crazy Clouds","November 2015","1245","http://nanowrimo.org/participants/bouncycheese/novels"
"http://nanowrimo.org/participants/bouncycheese/novels/blaring-silence","Blaring Silence","November 2014","1246","http://nanowrimo.org/participants/bouncycheese/novels"
"http://nanowrimo.org/participants/bouncycheese/novels/little-flares","Little Flares","November 2013","1247","http://nanowrimo.org/participants/bouncycheese/novels"
"http://nanowrimo.org/participants/bouncycheese/novels/my-music-rival","My Music Rival","November 2012","1248","http://nanowrimo.org/participants/bouncycheese/novels"
"http://nanowrimo.org/participants/cairennrhys/novels/untitled-836123","Untitled","November 2015","1249","http://nanowrimo.org/participants/CairennRhys/novels"
"http://nanowrimo.org/participants/cairennrhys/novels/whispers-under-the-veil","Whispers Under The Veil","November 2014","1250","http://nanowrimo.org/participants/CairennRhys/novels"
"http://nanowrimo.org/participants/cairennrhys/novels/marching-for-camelot","Marching For Camelot","November 2013","1251","http://nanowrimo.org/participants/CairennRhys/novels"
"http://nanowrimo.org/participants/casaubonhermeticum/novels/we-will-fall","We Will Fall","November 2015","1252","http://nanowrimo.org/participants/CasaubonHermeticum/novels"
"http://nanowrimo.org/participants/casaubonhermeticum/novels/a-nathracha-or-it-was-undoubtedly-flesh","A'Nathracha, or, It Was Undoubtedly Flesh","November 2014","1253","http://nanowrimo.org/participants/CasaubonHermeticum/novels"
"http://nanowrimo.org/participants/casaubonhermeticum/novels/or-herald-softly-the-death","静寂, or, Herald Softly the Death","November 2013","1254","http://nanowrimo.org/participants/CasaubonHermeticum/novels"
"http://nanowrimo.org/participants/casaubonhermeticum/novels/if-he-did-not-know-discord-or-the-world-inverted","If He Did Not Know Discord, or The World Inverted","November 2012","1255","http://nanowrimo.org/participants/CasaubonHermeticum/novels"
